Country,Country code,State,State code,State type,Date,Category,Subcategory,Variable,Unit,Value
India,IND,Ladakh,LA,Union territory,01-04-2023,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-04-2023,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-04-2023,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-04-2023,Power sector emissions,Fuel,Hydro,%,0.37
India,IND,Ladakh,LA,Union territory,01-04-2023,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-04-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-04-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-04-2023,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-04-2023,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-05-2023,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Power sector emissions,Fuel,Hydro,%,0.48
India,IND,Ladakh,LA,Union territory,01-05-2023,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-05-2023,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-06-2023,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Power sector emissions,Fuel,Hydro,%,1.18
India,IND,Ladakh,LA,Union territory,01-06-2023,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-06-2023,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-07-2023,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Power sector emissions,Fuel,Hydro,%,1.58
India,IND,Ladakh,LA,Union territory,01-07-2023,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-07-2023,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-08-2023,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Power sector emissions,Fuel,Hydro,%,1.61
India,IND,Ladakh,LA,Union territory,01-08-2023,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-08-2023,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-09-2023,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Power sector emissions,Fuel,Hydro,%,1.44
India,IND,Ladakh,LA,Union territory,01-09-2023,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-09-2023,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-10-2023,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Power sector emissions,Fuel,Hydro,%,0.71
India,IND,Ladakh,LA,Union territory,01-10-2023,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-10-2023,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-11-2023,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Power sector emissions,Fuel,Hydro,%,0.53
India,IND,Ladakh,LA,Union territory,01-11-2023,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-11-2023,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-12-2023,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Power sector emissions,Fuel,Hydro,%,0.43
India,IND,Ladakh,LA,Union territory,01-12-2023,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-12-2023,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-01-2024,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Power sector emissions,Fuel,Hydro,%,0.34
India,IND,Ladakh,LA,Union territory,01-01-2024,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-01-2024,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-02-2024,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Power sector emissions,Fuel,Hydro,%,0.29
India,IND,Ladakh,LA,Union territory,01-02-2024,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-02-2024,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-03-2024,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Power sector emissions,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Power sector emissions,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Power sector emissions,Fuel,Hydro,%,0.36
India,IND,Ladakh,LA,Union territory,01-03-2024,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Power sector emissions,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-03-2024,Power sector emissions,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Electricity generation,Fuel,Coal,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Electricity generation,Fuel,Gas,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Electricity generation,Fuel,Hydro,%,100
India,IND,Ladakh,LA,Union territory,01-04-2024,Electricity generation,Fuel,Nuclear,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Electricity generation,Fuel,Solar,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Electricity generation,Fuel,Wind,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Ladakh,LA,Union territory,01-04-2024,Power sector emissions,Fuel,Coal,%,0
